rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
157,spotify:track:343YBumqHu19cGoGARUTsd,Drake,Fake Love,Cash Money Records/Young Money Ent./Universal Rec.,7,150,34,3510063,regional-global-weekly-2017-08-17.csv
158,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,Justin Bieber,Love Yourself,RBMG/Def Jam,62,156,34,3441241,regional-global-weekly-2017-08-17.csv
159,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,"Mike Posner, Seeb",I Took A Pill In Ibiza - Seeb Remix,"Monster Mountain, LLC / Island",40,155,34,3409242,regional-global-weekly-2017-08-17.csv
160,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,"Major Lazer, Justin Bieber, MØ",Cold Water,Mad Decent PS (Bieber/Major Lazer),14,154,34,3398100,regional-global-weekly-2017-08-17.csv
161,spotify:track:2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,Happier,Atlantic Records UK,10,159,24,3389936,regional-global-weekly-2017-08-17.csv
162,spotify:track:3Q3myFA7q4Op95DOpHplaY,blackbear,do re mi,Alamo,77,161,19,3388377,regional-global-weekly-2017-08-17.csv
163,spotify:track:5WEqjIUHkwZ5h3DSE7F9bM,"Avicii, Vargas & Lagola",Friend Of Mine (feat. Vargas & Lagola),Pophouse Entertainment Group,163,-1,1,3382486,regional-global-weekly-2017-08-17.csv
164,spotify:track:51PIvodunv6NmX5250zxAh,Lady Gaga,The Cure,Interscope,33,151,18,3335323,regional-global-weekly-2017-08-17.csv
165,spotify:track:6mapJIPnQ23RTAevUoE0DL,Rae Sremmurd,Swang,Mike WiLL Made-It,71,163,34,3326201,regional-global-weekly-2017-08-17.csv
166,spotify:track:4ARPvK8DHLwt4oX65ZAFMw,XXXTENTACION,Look At Me!,Bad Vibes Forever / EMPIRE,70,164,24,3319997,regional-global-weekly-2017-08-17.csv
167,spotify:track:7gHs73wELdeycvS48JfIos,Alan Walker,Faded,Kreatell Music,64,171,34,3300773,regional-global-weekly-2017-08-17.csv
168,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,Eminem,Lose Yourself,Eminem Catalog PS,150,169,22,3295888,regional-global-weekly-2017-08-17.csv
169,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,"Drake, Quavo, Travis Scott",Portland,Cash Money Records/Young Money Ent./Universal Rec.,13,166,22,3287561,regional-global-weekly-2017-08-17.csv
170,spotify:track:6SUocL0caib4mLHe8ZrZzi,"Rudimental, James Arthur",Sun Comes Up (feat. James Arthur),Atlantic Records UK,170,174,3,3282362,regional-global-weekly-2017-08-17.csv
171,spotify:track:3caMfJGFp53NAH2TuigdNj,Galantis,Hunter,Big Beat Records,107,152,15,3279296,regional-global-weekly-2017-08-17.csv
172,spotify:track:61HHDBLqF3AmSvLfHKNGd2,"KAROL G, Bad Bunny",Ahora Me Llama,UMLE - Latino,172,199,2,3270520,regional-global-weekly-2017-08-17.csv
173,spotify:track:4TZy1wLyHec06pwgFYDh1a,Shawn Mendes,Mercy,Island Records,22,168,34,3261242,regional-global-weekly-2017-08-17.csv
174,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,34,138,4,3255099,regional-global-weekly-2017-08-17.csv
175,spotify:track:3b5Li4QKDVBx1x7fQuu54a,"Alan Walker, Gavin James",Tired,Kreatell Music,108,157,13,3231897,regional-global-weekly-2017-08-17.csv
176,spotify:track:5o4yGlG0PfeVUa6ClIyOxq,Charli xcx,Boys,Atlantic Records UK,113,144,3,3227623,regional-global-weekly-2017-08-17.csv
177,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,Post Malone,White Iverson,Mercury Records/Republic Owned,162,170,27,3225576,regional-global-weekly-2017-08-17.csv
178,spotify:track:5i50gKdLAjjIr7UxRT5IVy,"Sebastian Yatra, Nacho, Wisin",Alguien Robo,UMLE - Latino,138,165,23,3191825,regional-global-weekly-2017-08-17.csv
179,spotify:track:6mORGLOz79w6VsCRLWYYuK,Lord Huron,The Night We Met,Lord Huron,55,172,19,3171224,regional-global-weekly-2017-08-17.csv
180,spotify:track:6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,Atlantic Records,27,177,33,3168570,regional-global-weekly-2017-08-17.csv
181,spotify:track:27SdWb2rFzO6GWiYDBTD9j,Sia,Cheap Thrills,Monkey Puzzle Records/RCA Records,31,173,34,3157216,regional-global-weekly-2017-08-17.csv
182,spotify:track:6XOYVSmNDjKUNMXooU4s4z,OneRepublic,No Vacancy,Mosley / Interscope,74,162,16,3153289,regional-global-weekly-2017-08-17.csv
183,spotify:track:104buTcnP2AsxqB7U1FIZ4,"Linkin Park, Kiiara",Heavy (feat. Kiiara),Warner Records,42,140,7,3132803,regional-global-weekly-2017-08-17.csv
184,spotify:track:66gNNRsKkmECPQUrvpMQtS,Ozuna,El Farsante,VP Records Corp/Dimelo Vi,184,-1,1,3127801,regional-global-weekly-2017-08-17.csv
185,spotify:track:6r46lnXFbE9fr2d3KNaGbe,Romeo Santos,Imitadora,Sony Music Latin,154,167,4,3126875,regional-global-weekly-2017-08-17.csv
186,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,168,182,10,3125869,regional-global-weekly-2017-08-17.csv
187,spotify:track:5yuShbu70mtHXY0yLzCQLQ,Post Malone,Go Flex,Mercury Records/Republic Owned,181,181,6,3123868,regional-global-weekly-2017-08-17.csv
188,spotify:track:6SIrNxmmdbv1KUbFBu1PaN,"Ozuna, Anuel AA",Bebe (feat. Anuel AA),Rimas Music LLC.,188,-1,1,3110765,regional-global-weekly-2017-08-17.csv
189,spotify:track:7bJwvubZZaoGE1AGEfu8Fi,Ariana Grande,One Last Time,Universal Records,103,178,12,3110394,regional-global-weekly-2017-08-17.csv
190,spotify:track:7F1LWA9sIlTorHUo4amGqk,"The Weeknd, A$AP Rocky, Young Thug",Reminder - Remix,The Weeknd/Lyric,132,132,2,3110159,regional-global-weekly-2017-08-17.csv
191,spotify:track:5xMzazov0IHYllrc8U2K6F,"Jennifer Lopez, Gente De Zona",Ni Tú Ni Yo (feat. Gente de Zona),Sony Music Latin/Magnus,155,175,6,3108424,regional-global-weekly-2017-08-17.csv
192,spotify:track:1a5Yu5L18qNxVhXx38njON,"Alok, Zeeba, Bruno Martini",Hear Me Now,Spinnin' Records,27,153,34,3098245,regional-global-weekly-2017-08-17.csv
193,spotify:track:7KOlJ92bu51cltsD9KU5I7,Migos,T-Shirt,Quality Control Music,38,187,31,3093401,regional-global-weekly-2017-08-17.csv
194,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,Tunnel Vision,Atlantic Records,39,189,26,3073567,regional-global-weekly-2017-08-17.csv
195,spotify:track:2KklXplRtxMsBYo474Es0w,Ofenbach,Be Mine,Elektra France,141,185,13,3056128,regional-global-weekly-2017-08-17.csv
196,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,Fueled By Ramen,63,191,33,3032183,regional-global-weekly-2017-08-17.csv
197,spotify:track:6mzTuMlbCgEtoCitsszlqP,"Avicii, Aluna",What Would I Change It To (feat. Aluna),Pophouse Entertainment Group,197,-1,1,3025532,regional-global-weekly-2017-08-17.csv
198,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,"Eminem, Nate Dogg",Till I Collapse,Eminem Catalog PS,177,-1,9,3009137,regional-global-weekly-2017-08-17.csv
199,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,The Killers,Mr. Brightside,Island Records,180,-1,4,3004679,regional-global-weekly-2017-08-17.csv
200,spotify:track:5NNlUMcOEOdoOIwwaWXv0k,"Maroon 5, Future",Cold (feat. Future),Interscope Records*,19,188,26,3004045,regional-global-weekly-2017-08-17.csv
1,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8,"J Balvin, Willy William",Mi Gente,UMLE - Latino,1,1,8,32010050,regional-global-weekly-2017-08-24.csv
2,spotify:track:7nZmah2llfvLDiUjm0kiyz,"Justin Bieber, BloodPop®",Friends (with BloodPop®),BloodPop/DJ/RMBG/Republic,2,-1,1,26564864,regional-global-weekly-2017-08-24.csv
3,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito - Remix,UMLE - Latino,1,2,19,23650698,regional-global-weekly-2017-08-24.csv
4,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,3,4,20,23163725,regional-global-weekly-2017-08-24.csv
5,spotify:track:5bcTCxgc7xVfSaMV3RuVke,"Calvin Harris, Pharrell Williams, Katy Perry, Big Sean, Funk Wav","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Columbia,5,5,10,22208629,regional-global-weekly-2017-08-24.csv
6,spotify:track:1OAh8uOEOvTDqkKFsKksCi,"DJ Khaled, Rihanna, Bryson Tiller",Wild Thoughts (feat. Rihanna & Bryson Tiller),Epic/We The Best,2,3,10,22208466,regional-global-weekly-2017-08-24.csv
7,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,7,10,7,21427041,regional-global-weekly-2017-08-24.csv
8,spotify:track:3A7qX2QjDlPnazUsRk5y0M,"David Guetta, Justin Bieber",2U (feat. Justin Bieber),Parlophone UK,3,6,11,18936010,regional-global-weekly-2017-08-24.csv
9,spotify:track:4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,Attention,Artist Partner,5,7,18,18764590,regional-global-weekly-2017-08-24.csv
10,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,8,33,18479947,regional-global-weekly-2017-08-24.csv
11,spotify:track:25C5CowdsfXld2jJanbiex,Demi Lovato,Sorry Not Sorry,Island Records,11,14,7,17865110,regional-global-weekly-2017-08-24.csv
12,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,"Liam Payne, Quavo",Strip That Down (feat. Quavo),Capitol Records UK / EMI,9,11,14,17427350,regional-global-weekly-2017-08-24.csv
13,spotify:track:3DXncPQOG4VBw3QHh3S817,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Epic/We The Best,2,9,17,17294945,regional-global-weekly-2017-08-24.csv
14,spotify:track:0tKcYR2II1VCQWT79i5NrW,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,8,12,17,17108973,regional-global-weekly-2017-08-24.csv
15,spotify:track:3PEgB3fkiojxms35ntsTgs,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",More Than You Know,Pophouse Entertainment Group,15,15,13,16550135,regional-global-weekly-2017-08-24.csv
16,spotify:track:0NiXXAI876aGImAd6rTj8w,"Jonas Blue, William Singe",Mama,UMOD (Universal Music On Demand),11,13,16,16260700,regional-global-weekly-2017-08-24.csv
17,spotify:track:7F9vK8hNFMml4GtHsaXui6,"Louis Tomlinson, Bebe Rexha, Digital Farm Animals",Back to You (feat. Bebe Rexha & Digital Farm Animals),Syco Music,16,16,5,16243903,regional-global-weekly-2017-08-24.csv
18,spotify:track:2eMwDehkIC1j68U6FA3Eiq,Lil Uzi Vert,XO Tour Llif3,Generation Now/Atlantic,10,17,22,15039204,regional-global-weekly-2017-08-24.csv
19,spotify:track:3HVr6jTVwBHBa2flM0eURR,"Macklemore, Skylar Grey",Glorious (feat. Skylar Grey),Bendo LLC,19,19,7,14575551,regional-global-weekly-2017-08-24.csv
20,spotify:track:79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,5,18,18,14274855,regional-global-weekly-2017-08-24.csv
21,spotify:track:6WbADFqMvR8N5u0BvtsWQE,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Pophouse Entertainment Group,21,26,2,13916644,regional-global-weekly-2017-08-24.csv
22,spotify:track:6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,Me Rehúso,Atlantic Records,20,20,27,13294421,regional-global-weekly-2017-08-24.csv
23,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,23,52,3,13147398,regional-global-weekly-2017-08-24.csv
24,spotify:track:5eqK0tbzUPo2SoeZsov04s,21 Savage,Bank Account,"Slaughter Gang, LLC/Epic Records",22,22,7,13073175,regional-global-weekly-2017-08-24.csv
25,spotify:track:7vGuf3Y35N4wmASOKLUVVU,"Marshmello, Khalid",Silence,Joytime Collective/RCA Records,25,48,2,12676049,regional-global-weekly-2017-08-24.csv
26,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,1,21,21,12551475,regional-global-weekly-2017-08-24.csv
27,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,Maluma,Felices los 4,Sony Music Latin,17,24,18,12225285,regional-global-weekly-2017-08-24.csv
28,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,"Martin Garrix, Troye Sivan",There for You,Epic Amsterdam,18,25,13,11907057,regional-global-weekly-2017-08-24.csv
29,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,Lauv,I Like Me Better,Lauv,29,33,12,11786706,regional-global-weekly-2017-08-24.csv
30,spotify:track:6kex4EBAj0WHXDKZMEJaaF,"Jason Derulo, Nicki Minaj, Ty Dolla $ign",Swalla (feat. Nicki Minaj & Ty Dolla $ign),Beluga Heights/Warner Records,6,27,26,11586144,regional-global-weekly-2017-08-24.csv
31,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,"Selena Gomez, Gucci Mane",Fetish (feat. Gucci Mane),Selena Gomez PS,10,23,6,11527858,regional-global-weekly-2017-08-24.csv
32,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,28,27,11420221,regional-global-weekly-2017-08-24.csv
33,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,Your Song,Atlantic Records UK,29,29,13,11325418,regional-global-weekly-2017-08-24.csv
34,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,"Post Malone, Quavo",Congratulations,Mercury Records/Republic Owned,20,32,31,11243011,regional-global-weekly-2017-08-24.csv
35,spotify:track:0CcQNd8CINkwQfe1RDtGV6,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,31,29,10720579,regional-global-weekly-2017-08-24.csv
36,spotify:track:4aWmUDTfIPGksMNLV2rQP2,"Luis Fonsi, Daddy Yankee",Despacito,UMLE - Latino,4,30,32,10664188,regional-global-weekly-2017-08-24.csv
37,spotify:track:167NczpNbRF7oWakJaY3Hh,Niall Horan,Slow Hands,Capitol Records (US1A),29,34,16,10635980,regional-global-weekly-2017-08-24.csv
38,spotify:track:2OALaHcDdKkjYEpAr0Qzab,"Avicii, Rita Ora",Lonely Together (feat. Rita Ora),Pophouse Entertainment Group,38,49,2,10447074,regional-global-weekly-2017-08-24.csv
39,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,"Right Hand Music Group, LLC/RCA Records",39,51,9,10404701,regional-global-weekly-2017-08-24.csv
40,spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,"Major Lazer, Travis Scott, Camila Cabello, Quavo",Know No Better,Mad Decent,31,35,12,9896496,regional-global-weekly-2017-08-24.csv
41,spotify:track:7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,Una Lady Como Tú,Sony Music Latin/La Industria,38,38,12,9785844,regional-global-weekly-2017-08-24.csv
42,spotify:track:1NDxZ7cFAo481dtYWdrUnR,"Maggie Lindemann, Cheat Codes, CADE",Pretty Girl - Cheat Codes X CADE Remix,300 Entertainment,23,36,21,9706074,regional-global-weekly-2017-08-24.csv
43,spotify:track:1yxgsra98r3qAtxqiGZPiX,Travis Scott,BUTTERFLY EFFECT,Cactus Jack / Epic,40,45,14,9648330,regional-global-weekly-2017-08-24.csv
44,spotify:track:2cnKEkpVUSV4wnjQiTWfH6,"Wisin, Ozuna",Escápate Conmigo (feat. Ozuna),Sony Music Latin,38,39,20,9612006,regional-global-weekly-2017-08-24.csv
45,spotify:track:693iqPOQvhI7PobtR8CC8v,"J Balvin, Jowell & Randy",Bonita,Rimas (J Balvin - Jowell & Randy),42,42,11,9583163,regional-global-weekly-2017-08-24.csv
46,spotify:track:2771LMNxwf62FTAdpJMQfM,Cardi B,Bodak Yellow,KSR/Atlantic,46,64,4,9343953,regional-global-weekly-2017-08-24.csv
47,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,6,40,35,9230883,regional-global-weekly-2017-08-24.csv
48,spotify:track:0jdny0dhgjUwoIp5GkqEaA,Kesha,Praying,Kemosabe Records/RCA Records,37,37,7,9202439,regional-global-weekly-2017-08-24.csv
49,spotify:track:1x5sYLZiu9r5E43kMlt9f8,"Clean Bandit, Zara Larsson",Symphony (feat. Zara Larsson),Atlantic Records UK,11,41,23,9178292,regional-global-weekly-2017-08-24.csv
50,spotify:track:1louJpMmzEicAn7lzDalPW,"Cheat Codes, Demi Lovato",No Promises (feat. Demi Lovato),Parlophone UK,24,46,21,8911773,regional-global-weekly-2017-08-24.csv
51,spotify:track:5tz69p7tJuGPeMGwNTxYuV,"Logic, Alessia Cara, Khalid",1-800-273-8255,Def Jam Recordings,27,70,17,8251255,regional-global-weekly-2017-08-24.csv
52,spotify:track:7aF09WaavZAmAWuUeYxlYD,"OneRepublic, Seeb",Rich Love (with Seeb),Mosley / Interscope,52,55,6,8199100,regional-global-weekly-2017-08-24.csv
53,spotify:track:152lZdxL1OR0ZMW6KquMif,Khalid,Location,"Right Hand Music Group, LLC/RCA Records",34,43,29,8114608,regional-global-weekly-2017-08-24.csv
54,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,Atlantic Records,54,61,6,7976288,regional-global-weekly-2017-08-24.csv
55,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,P!nk,What About Us,RCA Records Label,55,67,2,7821134,regional-global-weekly-2017-08-24.csv
56,spotify:track:0dA2Mk56wEzDgegdC6R17g,"Zedd, Alessia Cara",Stay,UMGRI Interscope,7,47,26,7710298,regional-global-weekly-2017-08-24.csv
57,spotify:track:57p8CBvPOxrvyCbn6ttl5r,"Skrillex, Poo Bear",Would You Ever,OWSLA/Atlantic,57,69,4,7646276,regional-global-weekly-2017-08-24.csv
58,spotify:track:22eADXu8DfOAUEDw4vU8qy,"Chris Jedi, J Balvin, Ozuna, Arcángel",Ahora Dice,UMLE - Latino,46,57,20,7555935,regional-global-weekly-2017-08-24.csv
59,spotify:track:3kxfsdsCpFgN412fpnW85Y,Childish Gambino,Redbone,Glassnote - VMG,35,44,35,7511253,regional-global-weekly-2017-08-24.csv
60,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,Future,Mask Off,Epic/Freebandz/A1,5,58,27,7204145,regional-global-weekly-2017-08-24.csv
61,spotify:track:3eR23VReFzcdmS7TYCrhCe,"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),Kygo,2,60,27,6900381,regional-global-weekly-2017-08-24.csv
62,spotify:track:0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,Atlantic Records UK,2,62,25,6861439,regional-global-weekly-2017-08-24.csv
63,spotify:track:7tr2za8SQg2CI8EDgrdtNl,"Calvin Harris, Frank Ocean, Migos, Funk Wav",Slide (feat. Frank Ocean & Migos),Columbia,13,50,26,6798408,regional-global-weekly-2017-08-24.csv
64,spotify:track:1SJtlNRJDeYHioymcvsqev,Camila Cabello,Crying in the Club,Syco Music/Epic,33,53,14,6649724,regional-global-weekly-2017-08-24.csv
65,spotify:track:7nKBxz47S9SD79N086fuhn,"Enrique Iglesias, Descemer Bueno, Zion & Lennox",SUBEME LA RADIO,RCA Records/Sony Music International/Sony Music Latin,31,59,26,6628976,regional-global-weekly-2017-08-24.csv
66,spotify:track:209gZgcfLq2aUuu51vOWBl,"CNCO, Yandel",Hey DJ,Sony Music Latin,52,66,18,6596781,regional-global-weekly-2017-08-24.csv
67,spotify:track:5EnYT6F7wEcdege6mDHEfO,Drake,Signs,Cash Money Records/Young Money Ent./Universal Rec.,19,56,9,6589111,regional-global-weekly-2017-08-24.csv
68,spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ,Hailee Steinfeld,Most Girls,Universal Records,54,63,17,6559343,regional-global-weekly-2017-08-24.csv
69,spotify:track:3bWAqKDWg6u1davspr5IkS,"Robin Schulz, James Blunt",OK,WM Germany,55,65,14,6483847,regional-global-weekly-2017-08-24.csv
70,spotify:track:7JNh1cfm0eXjqFVOzKLyau,"Becky G, Bad Bunny",Mayores,Kemosabe Records/RCA Records/Sony Music Latin,70,81,4,6458442,regional-global-weekly-2017-08-24.csv
71,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,60,68,34,6362939,regional-global-weekly-2017-08-24.csv
72,spotify:track:6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar,DNA.,Aftermath,3,71,19,6341375,regional-global-weekly-2017-08-24.csv
73,spotify:track:1CKd1PnqfYx0H12V9MSaIY,"Zedd, Liam Payne",Get Low (with Liam Payne),UMGRI Interscope,51,73,7,6289601,regional-global-weekly-2017-08-24.csv
74,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,72,35,6260548,regional-global-weekly-2017-08-24.csv
75,spotify:track:4z3GJkrtH97Bj6fRta983T,"Carlos Vives, Sebastian Yatra",Robarte un Beso,Sony Music Latin,75,90,3,6168120,regional-global-weekly-2017-08-24.csv
76,spotify:track:0Szp49tpFasIjX04Mcsydp,Ozuna,Tú Foto,VP Records Corp/Dimelo Vi,72,74,17,6116658,regional-global-weekly-2017-08-24.csv
77,spotify:track:0q75NwOoFiARAVp4EXU4Bs,"SZA, Travis Scott",Love Galore (feat. Travis Scott),Top Dawg Entertainment/RCA Records,77,77,11,6080218,regional-global-weekly-2017-08-24.csv
78,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,"Migos, Gucci Mane",Slippery (feat. Gucci Mane),Quality Control Music,71,80,21,5998501,regional-global-weekly-2017-08-24.csv
79,spotify:track:3rgjBiAMVGnxmsTDmUy8vb,"Farruko, Bad Bunny, Rvssian",Krippy Kush,Sony Music Latin,79,94,2,5974151,regional-global-weekly-2017-08-24.csv
80,spotify:track:1sCxVKWImDZSZKvG0U9B23,Selena Gomez,Bad Liar,Selena Gomez PS,6,54,15,5966230,regional-global-weekly-2017-08-24.csv
81,spotify:track:5XQMr19TL7Mfksq9zihbOu,Chris Brown,Questions,RCA Records Label,81,-1,1,5876563,regional-global-weekly-2017-08-24.csv
82,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,Magnolia,AWGE Label,59,75,16,5836129,regional-global-weekly-2017-08-24.csv
83,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,76,35,5823374,regional-global-weekly-2017-08-24.csv
84,spotify:track:0xG0SHshCStMEyNbNC5d4k,Julia Michaels,Issues,J/Republic,9,85,32,5735357,regional-global-weekly-2017-08-24.csv
85,spotify:track:2habSXqcJGExM6JJyskY7O,Miley Cyrus,Malibu,RCA Records Label,7,78,15,5707223,regional-global-weekly-2017-08-24.csv
86,spotify:track:6SwRhMLwNqEi6alNPVG00n,"Kendrick Lamar, Rihanna",LOYALTY. FEAT. RIHANNA.,Aftermath,8,82,19,5607943,regional-global-weekly-2017-08-24.csv
87,spotify:track:7hDc8b7IXETo14hHIHdnhd,Drake,Passionfruit,Cash Money Records/Young Money Ent./Universal Rec.,2,79,23,5487691,regional-global-weekly-2017-08-24.csv
88,spotify:track:4okba5wu9mMLXx79DXLKi3,"Daddy Yankee, Ozuna",La Rompe Corazones,Craft Latino,73,83,29,5413072,regional-global-weekly-2017-08-24.csv
89,spotify:track:4qknM1pQz53QOyfDVTjcM9,Shakira,Me Enamoré,Sony Music Latin,71,86,19,5284950,regional-global-weekly-2017-08-24.csv
90,spotify:track:4xBjsLUSjcx2h7PcRikpQp,"Camila Cabello, Quavo",OMG (feat. Quavo),Syco Music/Epic,90,97,3,5259020,regional-global-weekly-2017-08-24.csv
91,spotify:track:7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,MCA Nashville,62,87,29,5188212,regional-global-weekly-2017-08-24.csv
92,spotify:track:1HTtUBEY3tuw2btgwwI2Ja,"Gucci Mane, Migos",I Get the Bag (feat. Migos),Guwop Enterprises/Atlantic,92,-1,1,5161839,regional-global-weekly-2017-08-24.csv
93,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,"Kygo, Ellie Goulding",First Time,Kygo,19,88,17,5133213,regional-global-weekly-2017-08-24.csv
94,spotify:track:3zoYkqS4y2BsGVShPL2nTE,"CNCO, Little Mix",Reggaetón Lento (Remix),Sony Music Latin,94,-1,1,5074059,regional-global-weekly-2017-08-24.csv
95,spotify:track:3kGfazcbVvVkuZunzlLgTD,"Sigala, Ella Eyre",Came Here for Love,Ministry of Sound Recordings,78,91,11,5066914,regional-global-weekly-2017-08-24.csv
96,spotify:track:3NdDpSvN911VPGivFlV5d0,"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2,96,35,5035517,regional-global-weekly-2017-08-24.csv
97,spotify:track:5aAx2yezTd8zXrkmtKl66Z,"The Weeknd, Daft Punk",Starboy,The Weeknd/Lyric,1,93,35,5011896,regional-global-weekly-2017-08-24.csv
98,spotify:track:0XfOi87h82i09rQjWYG0Bm,"Jax Jones, Demi Lovato, Stefflon Don",Instruction (feat. Demi Lovato & Stefflon Don),Polydor Records,98,121,6,5010118,regional-global-weekly-2017-08-24.csv
99,spotify:track:7LEydI5NfjY6mZfKwYIptZ,"Fifth Harmony, Gucci Mane",Down (feat. Gucci Mane),Syco Music/Epic,52,84,12,4973644,regional-global-weekly-2017-08-24.csv
100,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,7,98,25,4967375,regional-global-weekly-2017-08-24.csv
101,spotify:track:5knuzwU65gJK7IF5yJsuaW,"Clean Bandit, Anne-Marie, Sean Paul",Rockabye (feat. Sean Paul & Anne-Marie),Atlantic Records UK,3,92,35,4938361,regional-global-weekly-2017-08-24.csv
102,spotify:track:3GPI7hYiqD6enLRobhkBm8,ItaloBrothers,Summer Air,"Ultra Records, LLC",99,99,11,4936551,regional-global-weekly-2017-08-24.csv
103,spotify:track:1xznGGDReH1oQq0xzbwXa3,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,12,102,35,4843583,regional-global-weekly-2017-08-24.csv
104,spotify:track:3umS4y3uQDkqekNjVpiRUs,Nicky Jam,El Amante,Sony Music Latin,32,95,31,4821637,regional-global-weekly-2017-08-24.csv
105,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,"The Weeknd, Daft Punk",I Feel It Coming,The Weeknd/Lyric,9,100,35,4775799,regional-global-weekly-2017-08-24.csv
106,spotify:track:6HUnnBwYZqcED1eQztxMBN,Martin Jensen,Solo Dance,Intercord,25,103,35,4753838,regional-global-weekly-2017-08-24.csv
107,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,"Martin Garrix, Dua Lipa",Scared to Be Lonely,Epic Amsterdam,5,104,30,4752958,regional-global-weekly-2017-08-24.csv
